iso2c,iso3c,year,electricity_access,alternative_energy,electricity_consumption,energy_imports,energy_intensity,energy_use,fossil_fuel_consumption,fuel_exports,energy_unit_use_gdp,energy_investment_private,ores_metal_exports,renewable_electricity_output,renewable_energy_consumption,time_electricity,resources_rents,electricity_access_ru,electricity_access_ur
LT,LTU,2018,100,,,,3.22,,,14.6035767557735,,,1.89636990440123,,33.73,85,0.379349985764477,100,100
LT,LTU,2019,100,,,,3.08,,,13.1348449849943,,,1.89532194590274,,33.53,82,0.334596022721115,100,100
LT,LTU,2020,100,,,,,,,7.0431975611369,,,2.18121100596701,,,,0.311967935348326,100,100
XO,LMY,2000,73.4068284457657,3.91766241669569,956.011108949452,-23.7107359549907,,874.953530660599,75.6524461018215,13.9285276387201,5.89690040788771,,3.50679536793448,24.1233666124298,29.9200316863752,,5.91714065414575,63.2182833720044,92.8165404064743
XO,LMY,2001,73.015304942231,3.99005117429558,976.544119335624,-23.7990392705638,,884.47815956366,75.8757957454327,13.7267307526397,5.96585029454175,17235170000,3.56352930704598,23.8214814682778,29.5097685795628,,5.26457774653554,63.25775483741,92.4441772855347
XO,LMY,2002,74.8343515890206,4.01428515701509,1020.0535185123,-22.9478542464484,,901.777083822189,76.1668781728786,13.2433417648232,6.03526078414837,13429560000,3.28203522487676,23.1354931745909,29.1601517178274,,5.06567062659476,65.9227003475145,92.9365843243236
XO,LMY,2003,75.6074751211131,4.01567679460665,1092.23202473862,-23.1119419154904,,948.592355421712,77.0799977553992,13.0427857017043,5.99770176224761,21603640000,3.33261946911325,22.0678467946387,28.0974598499187,,5.39712902528324,64.6958099173504,93.2036750518721
XO,LMY,2004,75.8898884310676,3.98131990303562,1167.10513138866,-22.2687301743912,,1001.36447327685,77.9225726272941,13.4719735076643,6.02359337069678,12739970000,3.86255024967536,22.6372580812548,26.6656952890421,,6.96994120702666,64.2623724619351,93.2014842773258
XO,LMY,2005,76.5206156647717,3.98603208734769,1234.78036066731,-21.8909188023424,,1042.58464455134,78.5452302140285,14.8413927002309,6.10909892834504,18814670000,4.05639096354073,22.6191558256671,25.6835377700293,,8.30526978356474,65.2631745730509,93.4605637470036
XO,LMY,2006,77.4013137120553,4.01082909806365,1331.71039643042,-20.6852701813818,,1084.92387187474,79.0852656087887,15.9236968872669,6.24629491494202,25711370000,4.64411487777325,22.2129804664825,24.9925633977869,,9.0189511949389,66.2330285499311,93.8029209139755
XO,LMY,2007,78.0264538255958,3.99299458267747,1427.65447917051,-19.3016662994218,,1123.37284759591,79.5146934105975,15.4912772303521,6.44610686356755,46566860000,4.65501106018749,21.5156010818192,24.0958160397964,,8.81548700700373,66.047374269872,94.0472226743025
XO,LMY,2008,78.8059241617813,4.06894685130712,1467.73198714962,-18.1552868708091,,1146.60562141176,79.7498217694434,16.1686281094942,6.57347142832871,55256920000,4.17377426946806,21.8696938638636,23.6911244303947,,11.2010575276216,67.6883428029942,94.1125283228928
XO,LMY,2009,79.2891864292257,4.10987639701554,1500.63624824308,-16.0756019055778,,1160.89024328008,79.7764024334918,15.120922799483,6.57204155128203,69246100000,3.72368702730155,22.1030055740508,23.724309458409,124.838983050847,6.27241650141245,69.4898572146026,94.3090302893957
XO,LMY,2010,79.7637911764725,4.13710433037939,1628.1310931658,-14.9075271586466,,1226.66747599063,80.3405445133658,16.2102425498275,6.5988297765538,76735497000,4.36668951431868,22.4270538097136,22.8388014579589,115.974576271186,7.80694717780951,69.6987539145279,94.2004221772638
XO,LMY,2011,78.5182431211802,4.22456055549262,1740.99169714494,-13.2361896919549,,1266.22414361845,80.749913337849,16.817871630651,6.67156588271734,72522237000,4.3786135941422,21.6219867190171,21.9227899104629,114.177966101695,9.55151153033387,66.6547330204705,94.5341194948795
XO,LMY,2012,81.6412882651698,4.38772233441787,1794.71579028297,-10.7444906527982,,1291.57755130222,80.6867370579287,16.1203464060511,6.77622771647701,85694967000,3.96229092101492,22.6231982643175,21.8507792749639,112.809917355372,7.62920737408617,72.0355662499078,95.0293536406281
XO,LMY,2013,82.2662257147907,4.56128143941778,1875.51477829338,-9.91172300092292,,1302.51914618467,80.4820450412839,16.7916655942193,6.9693156274999,55166440000,3.89995956903706,22.9463867334061,21.9451897824152,114.194384615385,6.46222368995189,72.6228886527884,95.0601672027788
XO,LMY,2014,82.7709616746405,4.77806717338721,1925.03513905731,-8.15782554083186,,1328.77706615012,80.762715539968,16.2622425377287,7.14953196713755,51414445000,3.73454652440989,23.47973185643,21.9229064261206,108.567769230769,5.44953874896895,72.7669105170873,95.1499661400032
XO,LMY,2015,83.9572952097615,4.80051791525567,,28.0081754041453,,,88.9604814478969,13.5705171796457,,38919825000,3.74619917987382,23.9117873463394,22.0235633263281,100.004488188976,3.12123204169051,73.938074197819,95.0523932905259
XO,LMY,2016,85.2726749370657,,,,,,,12.3287200970059,,46033361000,3.70504886873962,,,98.3750393700787,2.75311236554172,76.4096713835531,95.7263642208524
XO,LMY,2017,86.3642795240059,,,,,,,12.3084002086833,,53502760000,3.95856911849459,,,95.7427559055118,3.49718749343909,79.9599056017647,96.3980184383185
XO,LMY,2018,87.538438025498,,,,,,,12.7672215507289,,32781200000,3.9677910151911,,,91.7974803149606,4.32709912512074,81.902393209099,96.5757437427926
XO,LMY,2019,88.0860238243696,,,,,,,11.3240611713,,38218950000,4.03381837219134,,,89.3120472440945,3.56894440674485,83.0267539611952,96.8868106816822
XO,LMY,2020,88.7055286987189,,,,,,,8.58659696823955,,30041530000,4.49327013906703,,,,2.82676372519046,81.388618620103,96.4353938576243
XM,"",2000,15.6125861221119,1.82657605731167,,-33.7451531536294,,,37.0171384084282,,,,,53.1109835465586,70.4358677678005,,9.72073296257609,,49.4700877987423
XM,"",2001,16.3165991202175,2.00837275320646,,-34.1908875982869,,,37.0072604685629,17.6886955843911,,,22.4223309660862,53.5459831581634,70.1295265559338,,8.33256663595328,,50.6547612931448
XM,"",2002,16.9688035890561,1.98164789730287,,-36.2091000417903,,,36.5625950937336,16.7052761514933,,,21.033263525212,52.641173226919,70.6300073372021,,8.42765347039131,,51.8744368978206
XM,"",2003,18.7148751733386,2.19287372075438,,-34.6057754036161,,,36.6524652537755,,,,,51.4637081226541,70.5006061492693,,10.4802238439232,8.79707216632059,53.3200386426767
XM,"",2004,19.6150457495917,2.3815397973129,,-27.6129044417858,,,36.9972870055988,17.7005442380511,,,21.2682693137992,52.7182050250972,70.1072415721561,,10.5908708070149,8.44528155566851,54.2433291377391
XM,"",2005,19.4828085059358,2.38097803256964,,-23.1231964664829,,,38.8412125597877,,,,24.4187682334046,52.4691091643103,68.5593044210741,,11.7424426280043,8.76342750678775,55.4480584003191
XM,"",2006,21.5583763588486,2.36458160350219,,-20.3542175954889,,,39.3480858693807,,,,,50.9882196974031,68.2795603148772,,11.874910809837,10.9620811821144,56.4623988556432
XM,"",2007,23.2160882577837,2.40054580944957,,-22.2496830955175,,,38.1443526042323,,,,28.3976613303402,51.2788139323193,69.0373329350261,,11.6549535488029,10.7127022334948,57.4518112049125
XM,"",2008,23.1142541451359,2.33717312223638,,-18.3667450122529,,,39.0922367498931,17.5997262582101,,,26.521519608131,48.6174433864574,67.9902976944776,,14.013052497791,12.2691700701512,56.5564408723746
XM,"",2009,24.5818867900176,2.28808802906806,,-19.1073897351861,,,35.4812389197601,,,,,48.8407314957568,70.2573919145162,185.32,9.58449159007317,14.6552901302562,55.9136593540842
XM,"",2010,26.0984898359115,2.54361542928409,,-24.1934568444998,,,34.3912537239481,,,,,50.8451641153147,70.2019542440681,156.96,10.7339566966587,15.9082032034109,58.2412724043335
XM,"",2011,26.7625744502807,2.79241653583975,,-27.4059099940907,,,20.4729912358591,,,,,55.3239123869817,72.3569782126104,150.56,19.6468081296144,15.4225089360225,60.6854033055194
XM,"",2012,29.7093822781639,3.05963643799648,,-12.8854227778739,,,20.0139239688991,,,,,58.3444288481937,73.1885881668984,160.846153846154,13.893858361502,19.4090305329219,63.0224319747929
XM,"",2013,30.7303087589889,3.19371335011232,,-15.3790654194007,,,26.0247619227515,,,,,64.9411537500947,74.8681390549401,151.961538461538,13.1914364626152,20.3802169535364,62.9934005860262
XM,"",2014,32.1871838496715,3.0066133680457,,-10.9927371327795,,,23.0152275036016,,,,,66.0567336505688,74.6164066626578,147.076923076923,12.0307208783056,20.4393858804319,64.3603627958645
XM,"",2015,32.0544916275416,,,,,,,,,,,65.7620086927183,77.1381081120343,133.521739130435,9.42065448446378,18.1819516852524,63.1884375871189
XM,"",2016,37.233143065048,,,,,,,,,,33.3219259759626,,,135.826086956522,10.0762392538866,26.2302021718641,64.6203486794656
XM,"",2017,38.8767763861764,,,,,,,,,,,,,134.04347826087,10.6031740472244,28.0069004172117,67.1760290341403
XM,"",2018,40.5490839955387,,,,,,,,,,28.7982428581261,,,132,8.91825375667345,27.9995605183173,65.6519471792449
XM,"",2019,41.4766654177545,,,,,,,,,,,,,131.304347826087,8.33825202697788,30.4948506536649,68.7630062591127
XM,"",2020,42.988145215162,,,,,,,,,,,,,,8.11576433332698,30.3381613682382,69.8661200924159
XN,"",2000,62.4572253477602,3.02147147433693,462.42787859446,-22.2509487288492,,562.169298703709,65.2249667803538,24.7149184185519,6.53148069808116,,3.60014438815419,17.9954376910999,41.3510051159759,,8.01442816072479,48.7315173929814,89.688818697191
XN,"",2001,61.4051494975808,3.01401002965859,470.222734128466,-20.4907849841901,,566.843782426924,65.475339426592,24.2792979295713,6.63941050094752,3929200000,3.39567009172991,18.0321685420476,40.9708768438513,,6.70042716746937,47.22788933148,88.8795924587011
XN,"",2002,64.9728662754851,2.93702566495568,486.58340918855,-19.1802166785022,,574.60489875009,65.9589195302512,22.6263655764306,6.74194955860645,3563570000,3.59287715731064,17.0711424992697,40.4049526308444,,6.18824480218037,51.8714757405141,89.9119166079241
XN,"",2003,66.3599764344588,3.01525416429163,509.082655939617,-22.4567066412599,,581.51441403535,66.1997830151008,23.9836271293471,6.96858592758676,3504120000,3.52802087655354,17.9101253988201,39.9332337448722,,6.55276475055062,53.4893038130906,90.4265176907085
XN,"",2004,66.8518630666331,3.03422938332669,535.197962505156,-22.242518358734,,598.627685626469,66.8378625255851,21.3560596930752,7.09986323294488,6172780000,4.28721838127702,17.9611839155378,39.3397111215346,,8.30914226016353,53.9614483124549,90.4325111121871
XN,"",2005,68.2020310828331,3.07560900143874,556.444969463619,-24.0894090214358,,611.83258041659,67.291229473547,23.6056431110942,7.25427933800077,6104850000,4.93553869466512,18.8654546071189,39.0257566618297,,10.5274171527813,55.5584467705902,90.9248195631837
