FREQ,REF_AREA,COMMODITY,TRANSACTION,UNIT_MEASURE,obsTime,obsValue,UNIT_MULT,OBS_STATUS
A,418,EC,13341,MW,2002,50,0,E
A,418,EC,13341,MW,2003,50,0,E
A,418,EC,13341,MW,2013,39.7,0,A
A,418,EC,13341,MW,2014,39.7,0,A
A,418,EC,13341,MW,2015,1917.7,0,A
A,418,EC,13341,MW,2016,1917.7,0,A
A,418,EC,13341,MW,2017,1903,0,A
A,418,EC,13341,MW,2018,1908.7,0,A
A,418,EC,13341,MW,2019,1909,0,E
A,418,EC,13PV2,MW,2007,176,0,E
A,418,EC,13PV2,MW,2008,176,0,E
A,418,EC,13PV2,MW,2009,176,0,E
A,418,EC,13PV2,MW,2010,176,0,E
A,418,EC,13PV2,MW,2011,176,0,E
A,418,EC,13PV2,MW,2012,176,0,E
A,418,EC,13PV2,MW,2013,176,0,E
A,422,EC,13321,MW,2000,275,0,A
A,422,EC,13321,MW,2001,276,0,A
A,422,EC,13321,MW,2002,275,0,A
A,422,EC,13321,MW,2003,276,0,A
A,422,EC,13321,MW,2004,276,0,A
A,422,EC,13321,MW,2005,272,0,A
A,422,EC,13321,MW,2006,273.5,0,A
A,422,EC,13321,MW,2007,273.5,0,A
A,422,EC,13321,MW,2008,273.5,0,E
A,422,EC,13321,MW,2009,273.5,0,A
A,422,EC,13321,MW,2010,273.5,0,E
A,422,EC,13321,MW,2011,273.6,0,E
A,422,EC,13321,MW,2012,273.6,0,E
A,422,EC,13321,MW,2013,273.6,0,E
A,422,EC,13321,MW,2014,273.6,0,E
A,422,EC,13321,MW,2015,273.6,0,E
A,422,EC,13321,MW,2016,280,0,A
A,422,EC,13321,MW,2017,253,0,E
A,422,EC,13321,MW,2018,253,0,E
A,422,EC,13321,MW,2019,253,0,E
A,422,EC,13321,MW,2020,253,0,A
A,422,EC,13341,MW,2000,2240,0,A
A,422,EC,13341,MW,2001,2239,0,A
A,422,EC,13341,MW,2002,2240,0,A
A,422,EC,13341,MW,2003,2365,0,A
A,422,EC,13341,MW,2004,2365,0,A
A,422,EC,13341,MW,2005,2040,0,A
A,422,EC,13341,MW,2006,2034,0,A
A,422,EC,13341,MW,2007,2034,0,A
A,422,EC,13341,MW,2008,2034,0,E
A,422,EC,13341,MW,2009,2034,0,A
A,422,EC,13341,MW,2010,2038,0,A
A,422,EC,13341,MW,2011,2038,0,A
A,422,EC,13341,MW,2012,2038,0,A
A,422,EC,13341,MW,2013,2309,0,A
A,422,EC,13341,MW,2014,2309,0,A
A,422,EC,13341,MW,2015,2309,0,A
A,422,EC,13341,MW,2016,2309,0,A
A,422,EC,13341,MW,2017,2309,0,A
A,422,EC,13341,MW,2018,2309,0,A
A,422,EC,13341,MW,2019,2309,0,A
A,422,EC,13342,MW,2000,400,0,E
A,422,EC,13342,MW,2001,400,0,E
A,422,EC,13342,MW,2002,400,0,E
A,422,EC,13342,MW,2003,400,0,E
A,422,EC,13342,MW,2004,400,0,E
A,422,EC,13342,MW,2005,400,0,E
A,422,EC,13342,MW,2006,500,0,E
A,422,EC,13342,MW,2007,500,0,E
A,422,EC,13342,MW,2008,550,0,E
A,422,EC,13342,MW,2009,600,0,E
A,422,EC,13342,MW,2010,900,0,E
A,422,EC,13342,MW,2011,950,0,E
A,422,EC,13342,MW,2012,950,0,E
A,422,EC,13342,MW,2013,950,0,A
A,422,EC,13342,MW,2014,950,0,E
A,422,EC,13342,MW,2015,1050,0,E
A,422,EC,13342,MW,2016,1050,0,E
A,422,EC,13342,MW,2017,1100,0,E
A,422,EC,13342,MW,2018,1100,0,E
A,422,EC,13342,MW,2019,1100,0,E
A,426,EC,13321,MW,2000,80,0,A
A,426,EC,13321,MW,2001,80,0,A
A,426,EC,13321,MW,2002,80,0,A
A,426,EC,13321,MW,2003,80,0,A
A,426,EC,13321,MW,2004,80,0,A
A,426,EC,13321,MW,2005,80,0,A
A,426,EC,13321,MW,2006,80,0,A
A,426,EC,13321,MW,2007,72,0,A
A,426,EC,13321,MW,2008,72,0,A
A,426,EC,13321,MW,2009,72,0,A
A,426,EC,13321,MW,2010,72,0,A
A,426,EC,13321,MW,2011,80,0,A
A,426,EC,13321,MW,2012,80,0,A
A,426,EC,13321,MW,2013,80,0,A
A,426,EC,13321,MW,2014,80,0,A
A,426,EC,13321,MW,2015,80,0,A
A,426,EC,13321,MW,2016,80,0,A
A,426,EC,13321,MW,2017,74.2,0,A
A,426,EC,13321,MW,2018,74.18,0,A
A,426,EC,13321,MW,2019,74.18,0,A
A,426,EC,13341,MW,2016,0.5,0,E
A,426,EC,13341,MW,2017,0.5,0,E
A,426,EC,13341,MW,2018,0.5,0,A
A,426,EC,13341,MW,2019,0.5,0,A
A,428,EC,13321,MW,2000,1511,0,A
A,428,EC,13321,MW,2001,1520,0,A
A,428,EC,13321,MW,2002,1523,0,A
A,428,EC,13321,MW,2003,1531,0,A
A,428,EC,13321,MW,2004,1530,0,A
A,428,EC,13321,MW,2005,1530,0,A
A,428,EC,13321,MW,2006,1531,0,A
A,428,EC,13321,MW,2007,1531,0,A
A,428,EC,13321,MW,2008,1531,0,A
A,428,EC,13321,MW,2009,1531,0,A
A,428,EC,13321,MW,2010,1571,0,A
A,428,EC,13321,MW,2011,1571,0,A
A,428,EC,13321,MW,2012,1573,0,A
A,428,EC,13321,MW,2013,1586,0,A
A,428,EC,13321,MW,2014,1587,0,A
A,428,EC,13321,MW,2015,1587,0,A
A,428,EC,13321,MW,2016,1563,0,A
A,428,EC,13321,MW,2017,1563.26,0,A
A,428,EC,13321,MW,2018,1563.339,0,A
A,428,EC,13321,MW,2019,1585.204,0,A
A,428,EC,13322,MW,2000,2,0,A
A,428,EC,13322,MW,2001,3,0,A
A,428,EC,13322,MW,2002,6,0,A
A,428,EC,13322,MW,2003,6,0,A
A,428,EC,13322,MW,2004,6,0,A
A,428,EC,13322,MW,2005,6,0,A
A,428,EC,13322,MW,2006,5,0,A
A,428,EC,13322,MW,2007,5,0,A
A,428,EC,13322,MW,2008,5,0,A
A,428,EC,13322,MW,2009,5,0,A
A,428,EC,13322,MW,2010,5,0,A
A,428,EC,13322,MW,2011,5,0,A
A,428,EC,13322,MW,2012,3,0,A
A,428,EC,13322,MW,2013,1,0,A
A,428,EC,13322,MW,2014,1,0,A
A,428,EC,13322,MW,2015,1,0,A
A,428,EC,13322,MW,2016,1,0,A
A,428,EC,13322,MW,2017,1.058,0,A
A,428,EC,13322,MW,2018,1.646,0,A
A,428,EC,13322,MW,2019,1.486,0,A
A,428,EC,13341,MW,2000,546,0,A
A,428,EC,13341,MW,2001,552,0,A
A,428,EC,13341,MW,2002,562,0,A
A,428,EC,13341,MW,2003,566,0,A
A,428,EC,13341,MW,2004,568,0,A
A,428,EC,13341,MW,2005,576,0,A
A,428,EC,13341,MW,2006,563,0,A
A,428,EC,13341,MW,2007,558,0,A
A,428,EC,13341,MW,2008,575,0,A
A,428,EC,13341,MW,2009,921,0,A
A,428,EC,13341,MW,2010,935,0,A
A,428,EC,13341,MW,2011,944,0,A
A,428,EC,13341,MW,2012,984,0,A
A,428,EC,13341,MW,2013,1205,0,A
A,428,EC,13341,MW,2014,1224,0,A
A,428,EC,13341,MW,2015,1234,0,A
A,428,EC,13341,MW,2016,1251,0,A
A,428,EC,13341,MW,2017,1267.972,0,A
A,428,EC,13341,MW,2018,1239.323,0,A
A,428,EC,13341,MW,2019,1240.706,0,A
A,428,EC,13342,MW,2000,31,0,A
A,428,EC,13342,MW,2001,23,0,A
A,428,EC,13342,MW,2002,27,0,A
A,428,EC,13342,MW,2003,27,0,A
A,428,EC,13342,MW,2004,27,0,A
A,428,EC,13342,MW,2005,28,0,A
A,428,EC,13342,MW,2006,27,0,A
A,428,EC,13342,MW,2007,13,0,A
A,428,EC,13342,MW,2008,16,0,A
A,428,EC,13342,MW,2009,16,0,A
A,428,EC,13342,MW,2010,16,0,A
A,428,EC,13342,MW,2011,21,0,A
A,428,EC,13342,MW,2012,39,0,A
A,428,EC,13342,MW,2013,50,0,A
A,428,EC,13342,MW,2014,41,0,A
A,428,EC,13342,MW,2015,41,0,A
A,428,EC,13342,MW,2016,41,0,A
A,428,EC,13342,MW,2017,31.097,0,A
A,428,EC,13342,MW,2018,30.371,0,A
A,428,EC,13342,MW,2019,29.026,0,A
A,430,EC,13321,MW,2010,4.6,0,A
A,430,EC,13321,MW,2011,4.6,0,E
A,430,EC,13321,MW,2012,4.6,0,E
A,430,EC,13321,MW,2013,9,0,E
A,430,EC,13321,MW,2014,9,0,E
A,430,EC,13321,MW,2015,9,0,E
A,430,EC,13321,MW,2016,9,0,E
A,430,EC,13321,MW,2017,9,0,E
A,430,EC,13321,MW,2018,92,0,E
A,430,EC,13321,MW,2019,92,0,E
A,430,EC,13321,MW,2020,92,0,E
A,430,EC,13341,MW,2000,0,0,E
A,430,EC,13341,MW,2001,0,0,E
A,430,EC,13341,MW,2002,0,0,E
A,430,EC,13341,MW,2003,0,0,E
A,430,EC,13341,MW,2004,3,0,E
A,430,EC,13341,MW,2005,3,0,E
A,430,EC,13341,MW,2006,3,0,E
A,430,EC,13341,MW,2007,8,0,E
A,430,EC,13341,MW,2008,8,0,E
A,430,EC,13341,MW,2009,8,0,E
A,430,EC,13341,MW,2010,17.4,0,A
A,430,EC,13341,MW,2011,21,0,E
A,430,EC,13341,MW,2012,21,0,E
A,430,EC,13341,MW,2013,22.6,0,A
A,430,EC,13341,MW,2014,22.6,0,E
A,430,EC,13341,MW,2015,22.6,0,E
A,430,EC,13341,MW,2016,28,0,A
A,430,EC,13341,MW,2017,30,0,E
A,430,EC,13341,MW,2018,30,0,E
A,430,EC,13341,MW,2019,30,0,E
A,430,EC,13341,MW,2020,30,0,E
A,430,EC,13342,MW,2000,70,0,E
A,430,EC,13342,MW,2001,70,0,E
A,430,EC,13342,MW,2002,70,0,E
A,430,EC,13342,MW,2003,70,0,E
A,430,EC,13342,MW,2004,70,0,E
A,430,EC,13342,MW,2005,70,0,E
A,430,EC,13342,MW,2006,70,0,E
A,430,EC,13342,MW,2007,70,0,E
A,430,EC,13342,MW,2008,70,0,E
A,430,EC,13342,MW,2009,70,0,E
A,430,EC,13342,MW,2010,70,0,E
A,430,EC,13342,MW,2011,70,0,E
A,430,EC,13342,MW,2012,70,0,E
A,430,EC,13342,MW,2013,70,0,E
A,430,EC,13342,MW,2014,70,0,E
A,430,EC,13342,MW,2015,70,0,E
A,430,EC,13342,MW,2016,70,0,E
A,430,EC,13342,MW,2017,70,0,E
A,430,EC,13342,MW,2018,70,0,E
A,430,EC,13342,MW,2019,70,0,E
A,430,EC,13342,MW,2020,70,0,E
A,434,EC,13341,MW,2000,4339,0,A
A,434,EC,13341,MW,2001,4339,0,A
A,434,EC,13341,MW,2002,4092,0,A
A,434,EC,13341,MW,2003,4556,0,A
A,434,EC,13341,MW,2004,4556,0,A
A,434,EC,13341,MW,2005,5125,0,A
A,434,EC,13341,MW,2006,5330,0,A
A,434,EC,13341,MW,2007,5541,0,A
A,434,EC,13341,MW,2008,6612,0,A
A,434,EC,13341,MW,2009,6766,0,A
A,434,EC,13341,MW,2010,7066,0,A
A,434,EC,13341,MW,2011,8907,0,A
A,434,EC,13341,MW,2012,8907,0,A
A,434,EC,13341,MW,2013,9455,0,A
A,434,EC,13341,MW,2014,9455,0,A
A,434,EC,13341,MW,2015,9455,0,A
A,434,EC,13341,MW,2016,10244,0,A
A,434,EC,13341,MW,2017,10238,0,A
A,434,EC,13341,MW,2018,10511,0,A
A,434,EC,13341,MW,2019,10511,0,A
A,438,EC,13321,MW,2000,10,0,E
A,438,EC,13321,MW,2001,10,0,E
A,438,EC,13321,MW,2002,10,0,E
A,438,EC,13321,MW,2003,10,0,E
A,438,EC,13321,MW,2004,10,0,E
A,438,EC,13321,MW,2005,10,0,E
A,438,EC,13321,MW,2006,10,0,E
A,438,EC,13321,MW,2007,10,0,E
A,438,EC,13321,MW,2008,10,0,E
A,438,EC,13321,MW,2009,10,0,E
A,438,EC,13321,MW,2010,10,0,E
A,438,EC,13321,MW,2011,10,0,E
A,438,EC,13321,MW,2012,10,0,E
A,438,EC,13321,MW,2013,10,0,E
A,438,EC,13321,MW,2014,10,0,E
A,438,EC,13321,MW,2015,10,0,E
A,438,EC,13321,MW,2016,10,0,E
A,438,EC,13321,MW,2017,10,0,E
A,438,EC,13321,MW,2018,10,0,E
A,438,EC,13321,MW,2019,10,0,E
A,438,EC,13321,MW,2020,10,0,E
A,438,EC,13341,MW,2000,1,0,E
A,438,EC,13341,MW,2001,1,0,E
A,438,EC,13341,MW,2002,1,0,E
A,438,EC,13341,MW,2003,1,0,E
A,438,EC,13341,MW,2004,1,0,E
A,438,EC,13341,MW,2005,1,0,E
A,438,EC,13341,MW,2006,1,0,E
A,438,EC,13341,MW,2007,1,0,E
A,438,EC,13341,MW,2008,1,0,E
A,438,EC,13341,MW,2009,1,0,E
A,438,EC,13341,MW,2010,1,0,E
A,438,EC,13341,MW,2011,1,0,E
A,438,EC,13341,MW,2012,1,0,E
A,438,EC,13341,MW,2013,1,0,E
A,438,EC,13341,MW,2014,1,0,A
A,438,EC,13341,MW,2015,1,0,E
A,438,EC,13341,MW,2016,1,0,E
A,438,EC,13341,MW,2017,1,0,E
A,438,EC,13341,MW,2018,1,0,E
A,438,EC,13341,MW,2019,1,0,E
A,438,EC,13341,MW,2020,1,0,E
A,438,EC,13PV1,MW,2008,1,0,E
A,438,EC,13PV1,MW,2009,1,0,E
A,438,EC,13PV1,MW,2010,1,0,E
A,438,EC,13PV1,MW,2011,1,0,E
A,438,EC,13PV1,MW,2012,1,0,E
A,438,EC,13PV1,MW,2013,1,0,E
A,440,EC,13321,MW,2000,863,0,A
A,440,EC,13321,MW,2001,863,0,A
A,440,EC,13321,MW,2002,863,0,A
A,440,EC,13321,MW,2003,869,0,A
A,440,EC,13321,MW,2004,870,0,A
A,440,EC,13321,MW,2005,877,0,A
A,440,EC,13321,MW,2006,877,0,A
A,440,EC,13321,MW,2007,875,0,A
A,440,EC,13321,MW,2008,875,0,A
A,440,EC,13321,MW,2009,876,0,A
A,440,EC,13321,MW,2010,876,0,A
A,440,EC,13321,MW,2011,876,0,A
A,440,EC,13321,MW,2012,876,0,A
A,440,EC,13321,MW,2013,876,0,A
A,440,EC,13321,MW,2014,877,0,A
A,440,EC,13321,MW,2015,877,0,A
A,440,EC,13321,MW,2016,877,0,A
A,440,EC,13321,MW,2017,877,0,A
A,440,EC,13321,MW,2018,877,0,A
A,440,EC,13321,MW,2019,877,0,A
A,440,EC,13341,MW,2000,2422,0,A
A,440,EC,13341,MW,2001,2425,0,A
A,440,EC,13341,MW,2002,2425,0,A
A,440,EC,13341,MW,2003,2428,0,A
A,440,EC,13341,MW,2004,2431,0,A
A,440,EC,13341,MW,2005,2433,0,A
A,440,EC,13341,MW,2006,2435,0,A
A,440,EC,13341,MW,2007,2292,0,A
A,440,EC,13341,MW,2008,2330,0,A
A,440,EC,13341,MW,2009,2337,0,A
A,440,EC,13341,MW,2010,2338,0,A
A,440,EC,13341,MW,2011,2339,0,A
A,440,EC,13341,MW,2012,2807,0,A
A,440,EC,13341,MW,2013,2830,0,A
A,440,EC,13341,MW,2014,2530,0,A
A,440,EC,13341,MW,2015,1931,0,A
A,440,EC,13341,MW,2016,1931,0,A
A,440,EC,13341,MW,2017,1577,0,A
A,440,EC,13341,MW,2018,1582,0,A
A,440,EC,13341,MW,2019,1582,0,A
A,440,EC,13342,MW,2000,39,0,A
A,440,EC,13342,MW,2001,41,0,A
A,440,EC,13342,MW,2002,41,0,A
A,440,EC,13342,MW,2003,41,0,A
A,440,EC,13342,MW,2004,39,0,A
A,440,EC,13342,MW,2005,37,0,A
A,440,EC,13342,MW,2006,36,0,A
A,440,EC,13342,MW,2007,191,0,A
A,440,EC,13342,MW,2008,188,0,A
A,440,EC,13342,MW,2009,195,0,A
A,440,EC,13342,MW,2010,198,0,A
A,440,EC,13342,MW,2011,249,0,A
A,440,EC,13342,MW,2012,247,0,A
A,440,EC,13342,MW,2013,245,0,A
A,440,EC,13342,MW,2014,248,0,A
A,440,EC,13342,MW,2015,249,0,A
A,440,EC,13342,MW,2016,253,0,A
A,440,EC,13342,MW,2017,255,0,A
A,440,EC,13342,MW,2018,255,0,A
A,440,EC,13342,MW,2019,257,0,A
A,440,EC,13PV1,MW,2008,0,0,A
A,440,EC,13PV1,MW,2009,0,0,A
A,440,EC,13PV1,MW,2010,0,0,A
A,440,EC,13PV1,MW,2011,0,0,A
A,440,EC,13PV1,MW,2012,7,0,A
A,440,EC,13PV1,MW,2013,68,0,A
A,442,EC,13321,MW,2000,1132,0,A
A,442,EC,13321,MW,2001,1132,0,A
A,442,EC,13321,MW,2002,1132,0,A
A,442,EC,13321,MW,2003,1132,0,A
A,442,EC,13321,MW,2004,1132,0,A
A,442,EC,13321,MW,2005,1132,0,A
A,442,EC,13321,MW,2006,1132,0,A
A,442,EC,13321,MW,2007,1132,0,A
A,442,EC,13321,MW,2008,1132,0,A
A,442,EC,13321,MW,2009,1132,0,A
A,442,EC,13321,MW,2010,1132,0,A
A,442,EC,13321,MW,2011,1132,0,A
A,442,EC,13321,MW,2012,1132,0,A
A,442,EC,13321,MW,2013,1132,0,A
A,442,EC,13321,MW,2014,1328,0,A
A,442,EC,13321,MW,2015,1328,0,A
A,442,EC,13321,MW,2016,1328,0,A
A,442,EC,13321,MW,2017,1328.3,0,A
A,442,EC,13321,MW,2018,1328.3,0,A
A,442,EC,13321,MW,2019,1328.3,0,A
A,442,EC,13322,MW,2000,1,0,A
A,442,EC,13322,MW,2001,2,0,A
A,442,EC,13322,MW,2002,2,0,A
A,442,EC,13322,MW,2003,2,0,A
A,442,EC,13322,MW,2004,2,0,A
A,442,EC,13322,MW,2005,2,0,A
A,442,EC,13322,MW,2006,2,0,A
A,442,EC,13322,MW,2007,2,0,A
A,442,EC,13322,MW,2008,2,0,A
A,442,EC,13322,MW,2009,2,0,A
A,442,EC,13322,MW,2010,2,0,A
A,442,EC,13322,MW,2011,2,0,A
A,442,EC,13322,MW,2012,2,0,A
A,442,EC,13322,MW,2013,2,0,A
A,442,EC,13322,MW,2014,2,0,A
A,442,EC,13322,MW,2015,2,0,A
A,442,EC,13322,MW,2016,2,0,A
A,442,EC,13322,MW,2017,2.245,0,A
A,442,EC,13322,MW,2018,2.173,0,A
A,442,EC,13322,MW,2019,2.173,0,A
A,442,EC,13341,MW,2000,47,0,A
A,442,EC,13341,MW,2001,63,0,A
A,442,EC,13341,MW,2002,439,0,A
A,442,EC,13341,MW,2003,439,0,A
A,442,EC,13341,MW,2004,439,0,A
A,442,EC,13341,MW,2005,440,0,A
A,442,EC,13341,MW,2006,439,0,A
A,442,EC,13341,MW,2007,439,0,A
A,442,EC,13341,MW,2008,440,0,A
A,442,EC,13341,MW,2009,441,0,A
A,442,EC,13341,MW,2010,443,0,A
A,442,EC,13341,MW,2011,463,0,A
A,442,EC,13341,MW,2012,463,0,A
A,442,EC,13341,MW,2013,467,0,A
A,442,EC,13341,MW,2014,465,0,A
A,442,EC,13341,MW,2015,452,0,A
A,442,EC,13341,MW,2016,61,0,A
A,442,EC,13341,MW,2017,75.066,0,A
A,442,EC,13341,MW,2018,78.856,0,A
A,442,EC,13341,MW,2019,98.715,0,A
A,442,EC,13342,MW,2000,23,0,A
A,442,EC,13342,MW,2001,27,0,A
A,442,EC,13342,MW,2002,38,0,A
A,442,EC,13342,MW,2003,45,0,A
A,442,EC,13342,MW,2004,48,0,A
A,442,EC,13342,MW,2005,49,0,A
A,442,EC,13342,MW,2006,51,0,A
A,442,EC,13342,MW,2007,52,0,A
A,442,EC,13342,MW,2008,56,0,A
A,442,EC,13342,MW,2009,60,0,A
A,442,EC,13342,MW,2010,61,0,A
A,442,EC,13342,MW,2011,58,0,A
A,442,EC,13342,MW,2012,59,0,A
A,442,EC,13342,MW,2013,59,0,A
A,442,EC,13342,MW,2014,59,0,A
A,442,EC,13342,MW,2015,62,0,A
A,442,EC,13342,MW,2016,77,0,A
A,442,EC,13342,MW,2017,55.388,0,A
A,442,EC,13342,MW,2018,52.188,0,A
A,442,EC,13342,MW,2019,53.401,0,A
A,442,EC,13PV2,MW,2002,2,0,A
A,442,EC,13PV2,MW,2003,14,0,A
A,442,EC,13PV2,MW,2004,24,0,A
A,442,EC,13PV2,MW,2005,24,0,A
A,442,EC,13PV2,MW,2006,24,0,A
A,442,EC,13PV2,MW,2007,24,0,A
A,442,EC,13PV2,MW,2008,25,0,A
A,442,EC,13PV2,MW,2009,26,0,A
A,442,EC,13PV2,MW,2010,29,0,A
A,442,EC,13PV2,MW,2011,41,0,A
A,442,EC,13PV2,MW,2012,75,0,A
A,442,EC,13PV2,MW,2013,95,0,A
A,446,EC,13341,MW,2000,352,0,A
A,446,EC,13341,MW,2001,352,0,A
A,446,EC,13341,MW,2002,397,0,A
A,446,EC,13341,MW,2003,489,0,A
A,446,EC,13341,MW,2004,488,0,A
A,446,EC,13341,MW,2005,488,0,A
A,446,EC,13341,MW,2006,472,0,A
A,446,EC,13341,MW,2007,472,0,A
A,446,EC,13341,MW,2008,472,0,A
A,446,EC,13341,MW,2009,472,0,A
A,446,EC,13341,MW,2010,472,0,A
A,446,EC,13341,MW,2011,472,0,A
A,446,EC,13341,MW,2012,472,0,A
A,446,EC,13341,MW,2013,472,0,A
A,446,EC,13341,MW,2014,472,0,A
A,446,EC,13341,MW,2015,472,0,A
A,446,EC,13341,MW,2016,472,0,A
A,446,EC,13341,MW,2017,408,0,A
A,446,EC,13341,MW,2018,408,0,A
A,446,EC,13341,MW,2019,408,0,A
A,446,EC,13341,MW,2020,408,0,A
A,446,EC,13342,MW,2000,25,0,E
A,446,EC,13342,MW,2001,25,0,E
A,446,EC,13342,MW,2002,25,0,E
A,446,EC,13342,MW,2003,25,0,E
A,446,EC,13342,MW,2004,25,0,E
A,446,EC,13342,MW,2005,25,0,E
A,446,EC,13342,MW,2006,25,0,E
A,446,EC,13342,MW,2007,25,0,E
A,446,EC,13342,MW,2008,25,0,E
A,446,EC,13342,MW,2009,25,0,E
A,446,EC,13342,MW,2010,25,0,E
A,446,EC,13342,MW,2011,29,0,E
A,446,EC,13342,MW,2012,29,0,E
A,446,EC,13342,MW,2013,29,0,E
A,446,EC,13342,MW,2014,29,0,E
A,446,EC,13342,MW,2015,29,0,A
A,446,EC,13342,MW,2016,29,0,A
A,446,EC,13342,MW,2017,29,0,A
A,446,EC,13342,MW,2018,29,0,A
A,446,EC,13342,MW,2019,29,0,A
A,446,EC,13342,MW,2020,29,0,A
A,450,EC,13321,MW,2000,106,0,E
A,450,EC,13321,MW,2001,106,0,E
A,450,EC,13321,MW,2002,106,0,E
A,450,EC,13321,MW,2003,106,0,E
A,450,EC,13321,MW,2004,106,0,E
A,450,EC,13321,MW,2005,106,0,E
A,450,EC,13321,MW,2006,104.83,0,E
A,450,EC,13321,MW,2007,105,0,A
A,450,EC,13321,MW,2008,148.42,0,A
A,450,EC,13321,MW,2009,148.42,0,A
A,450,EC,13321,MW,2010,127.987,0,A
A,450,EC,13321,MW,2011,129,0,A
A,450,EC,13321,MW,2012,162,0,A
A,450,EC,13321,MW,2013,162,0,A
A,450,EC,13321,MW,2014,163,0,A
A,450,EC,13321,MW,2015,164,0,A
A,450,EC,13321,MW,2016,159,0,A
A,450,EC,13321,MW,2017,166,0,A
A,450,EC,13321,MW,2018,165.37,0,A
A,450,EC,13321,MW,2019,164.61,0,A
A,450,EC,13341,MW,2000,90,0,E
A,450,EC,13341,MW,2001,90,0,E
A,450,EC,13341,MW,2002,90,0,E
A,450,EC,13341,MW,2003,110,0,E
A,450,EC,13341,MW,2004,135,0,E
A,450,EC,13341,MW,2005,165,0,E
A,450,EC,13341,MW,2006,203.17,0,E
A,450,EC,13341,MW,2007,211.12,0,E
A,450,EC,13341,MW,2008,250.205,0,A
A,450,EC,13341,MW,2009,250.205,0,A
A,450,EC,13341,MW,2010,347.222,0,A
A,450,EC,13341,MW,2011,347.222,0,E
A,450,EC,13341,MW,2012,347.222,0,E
A,450,EC,13341,MW,2013,347,0,E
A,450,EC,13341,MW,2014,347,0,E
A,450,EC,13341,MW,2015,347,0,E
A,450,EC,13341,MW,2016,326,0,A
A,450,EC,13341,MW,2017,436,0,A
A,450,EC,13341,MW,2018,412.677,0,A
A,450,EC,13341,MW,2019,301.419,0,A
A,450,EC,13342,MW,2000,32,0,E
A,450,EC,13342,MW,2001,32,0,E
A,450,EC,13342,MW,2002,32,0,E
A,450,EC,13342,MW,2003,32,0,E
A,450,EC,13342,MW,2004,32,0,E
A,450,EC,13342,MW,2005,32,0,E
A,450,EC,13342,MW,2006,32,0,E
A,450,EC,13342,MW,2007,32,0,E
A,450,EC,13342,MW,2008,32,0,E
A,450,EC,13342,MW,2009,32,0,E
A,450,EC,13342,MW,2010,32,0,E
A,450,EC,13342,MW,2011,32,0,E
A,450,EC,13342,MW,2012,32,0,E
A,450,EC,13342,MW,2013,32,0,E
A,450,EC,13342,MW,2014,32,0,E
A,450,EC,13342,MW,2015,32,0,E
A,450,EC,13342,MW,2016,40,0,E
A,450,EC,13342,MW,2017,60,0,E
A,450,EC,13342,MW,2018,60,0,E
A,450,EC,13342,MW,2019,60,0,E
A,454,EC,13321,MW,2000,286.6,0,A
A,454,EC,13321,MW,2001,286.5,0,A
A,454,EC,13321,MW,2002,286.5,0,A
A,454,EC,13321,MW,2003,285.9,0,A
A,454,EC,13321,MW,2004,285.9,0,A
A,454,EC,13321,MW,2005,285.9,0,A
A,454,EC,13321,MW,2006,285.9,0,A
A,454,EC,13321,MW,2007,285.9,0,A
A,454,EC,13321,MW,2008,285.9,0,A
A,454,EC,13321,MW,2009,285.9,0,A
A,454,EC,13321,MW,2010,285.9,0,A
A,454,EC,13321,MW,2011,285.9,0,A
A,454,EC,13321,MW,2012,285.9,0,A
A,454,EC,13321,MW,2013,285.9,0,A
A,454,EC,13321,MW,2014,350.6,0,A
A,454,EC,13321,MW,2015,350.6,0,A
A,454,EC,13321,MW,2016,351,0,A
A,454,EC,13321,MW,2017,351,0,A
A,454,EC,13321,MW,2018,362,0,A
A,454,EC,13321,MW,2019,364,0,A
A,454,EC,13321,MW,2020,364,0,E
A,454,EC,13322,MW,2000,3,0,E
A,454,EC,13322,MW,2001,3,0,E
A,454,EC,13322,MW,2002,5,0,A
A,454,EC,13322,MW,2003,5,0,E
A,454,EC,13322,MW,2004,5,0,E
A,454,EC,13322,MW,2005,5,0,E
A,454,EC,13322,MW,2006,5,0,E
A,454,EC,13322,MW,2007,5,0,E
A,454,EC,13322,MW,2008,5,0,E
A,454,EC,13322,MW,2009,5,0,E
A,454,EC,13322,MW,2010,5,0,A
A,454,EC,13322,MW,2011,5,0,E
A,454,EC,13322,MW,2012,5,0,E
A,454,EC,13322,MW,2013,5,0,E
A,454,EC,13322,MW,2014,4.5,0,A
A,454,EC,13322,MW,2015,5,0,E
A,454,EC,13322,MW,2016,5,0,E
A,454,EC,13322,MW,2017,5,0,E
A,454,EC,13322,MW,2018,5,0,E
A,454,EC,13322,MW,2019,5,0,E
A,454,EC,13322,MW,2020,5,0,E
A,454,EC,13341,MW,2000,20.4,0,A
A,454,EC,13341,MW,2001,20.4,0,A
A,454,EC,13341,MW,2002,20.4,0,A
A,454,EC,13341,MW,2003,5.4,0,A
A,454,EC,13341,MW,2004,16.1,0,A
A,454,EC,13341,MW,2005,16.1,0,A
A,454,EC,13341,MW,2006,16.1,0,A
A,454,EC,13341,MW,2007,16.1,0,A
A,454,EC,13341,MW,2008,1.1,0,A
A,454,EC,13341,MW,2009,1.1,0,A
A,454,EC,13341,MW,2010,1.1,0,A
A,454,EC,13341,MW,2011,1.9,0,E
